"","long","lat","prec","temp","pres","rh","uwind","vwind"
"51218",-112.153409390099,45.1827907157747,0.0808165818452835,276.970886230469,79492.0703125,49.0661697387695,-6.94975852966309,-0.582360982894897
"51219",-111.742606163195,45.2020350852171,0.112066581845284,276.580261230469,78392.0703125,54.3005447387695,-6.90874290466309,-0.454431295394897
"51220",-111.33151621585,45.2196835996684,0.213629096746445,276.580261230469,77592.0703125,54.3005447387695,-7.04546165466309,-0.696618795394897
"51221",-110.920164109541,45.2357345554785,0.127691581845284,276.841979980469,78067.0703125,55.3630447387695,-7.13530540466309,-0.777673482894897
"51222",-110.508574500509,45.2501864018659,0.0417540855705738,274.193542480469,75817.0703125,55.1130447387695,-7.08843040466309,-0.654626607894897
"51223",-110.096772131005,45.2630377414498,0.0339415855705738,274.193542480469,73504.5703125,55.1130447387695,-7.16264915466309,-0.755212545394897
"51224",-109.684781820458,45.2742873307298,0.0261290855705738,272.425964355469,73829.5703125,56.8630447387695,-7.14995384216309,-0.647790670394897
"51225",-109.272628456569,45.2839340805141,0.00269158557057381,279.137878417969,82992.0703125,41.7224197387695,-7.12456321716309,-0.654626607894897
"51226",-108.860336986349,45.2919770562942,0.00269158557057381,280.245300292969,85479.5703125,44.0114822387695,-7.12456321716309,-0.639001607894897
"51227",-108.447932407097,45.2984154785679,0.00269158557057381,277.990417480469,84879.5703125,41.6989822387695,-6.98198509216309,-0.777673482894897
"51228",-108.035439757337,45.3032487231082,0.260504096746445,281.154479980469,85892.0703125,44.9255447387695,-6.64800071716309,-1.2151734828949
"51229",-107.622884107716,45.3064763211787,0.791754066944122,282.549987792969,86867.0703125,46.6755447387695,-6.77495384216309,-0.990564107894897
"51230",-107.21029055187,45.3080979596965,1.36987900733948,281.145690917969,87504.5703125,46.8083572387695,-6.61772727966309,-1.2571656703949
"51231",-106.797684197276,45.3081134813397,0.408941596746445,280.501159667969,86704.5703125,44.3552322387695,-6.28471946716309,-1.7220094203949
"51232",-106.385090156081,45.3065228846026,0.0183165855705738,281.158386230469,87879.5703125,42.9802322387695,-6.42534446716309,-1.4974000453949
"51233",-105.972533535939,45.3033263237955,0.237066596746445,281.158386230469,88029.5703125,42.9802322387695,-6.00737571716309,-1.8997437953949
"51234",-105.560039430841,45.298524108992,0.432379096746445,281.976745605469,89142.0703125,43.6677322387695,-5.67339134216309,-1.9612672328949
"51235",-105.147632911965,45.292116705921,0.744879066944122,282.285339355469,89104.5703125,45.2380447387695,-5.67729759216309,-1.9475953578949
"51236",-104.735339018542,45.2841047358064,0.549566566944122,282.285339355469,89092.0703125,45.2380447387695,-5.30522727966309,-1.9231812953949
"51237",-104.323182748754,45.2744889751516,1.43237900733948,282.365417480469,89092.0703125,45.0896072387695,-4.87846946716309,-1.9378297328949
"51238",-103.911189050668,45.2632703554719,0.354254096746445,281.956237792969,89529.5703125,43.9177322387695,-4.88432884216309,-1.9280641078949
"51239",-103.499382813218,45.2504499629729,0.237066596746445,283.088073730469,90317.0703125,45.1052322387695,-4.38823509216309,-1.8557984828949
"51240",-103.087788857237,45.2360290381765,0.119879081845284,284.284362792969,91117.0703125,46.6833572387695,-4.56889915466309,-1.9036500453949
"51241",-102.676431926552,45.2200089754935,0.0495665855705738,284.532409667969,91492.0703125,48.4489822387695,-4.01714134216309,-1.7434937953949
"51242",-102.26533667915,45.2023913227455,0.0261290855705738,286.505065917969,92067.0703125,55.3630447387695,-4.02104759216309,-1.7327516078949
"51243",-101.85452767842,45.1831777806334,0.0261290855705738,286.638854980469,92667.0703125,54.8005447387695,-3.53276610374451,-1.4329469203949
"51244",-101.444029384481,45.1623702021556,0.0261290855705738,286.921081542969,92667.0703125,56.2536697387695,-3.24468016624451,-1.1487672328949
"51245",-101.033866145603,45.1399705919757,0.0339415855705738,288.822448730469,93167.0703125,63.4567947387695,-3.24760985374451,-1.1429078578949
"51246",-100.624062189724,45.1159811057388,0.00269158557057381,288.822448730469,93842.0703125,63.4567947387695,-2.99858641624451,-0.941735982894897
"51247",-100.214641616081,45.09040404934,0.00269158557057381,289.472839355469,93854.5703125,66.5583572387695,-2.76909422874451,-0.736657857894897
"51248",-99.8056283869505,45.063241878142,0.174566581845284,290.211120605469,93842.0703125,70.988037109375,-2.82378172874451,-0.809900045394897
"51249",-99.3970463195101,45.0344971961462,0.690191566944122,290.211120605469,94454.5703125,70.988037109375,-2.72319579124451,-0.708337545394897
"51250",-98.98891907783,45.0041727551157,1.09644162654877,290.836120605469,95067.0703125,74.613037109375,-2.78471922874451,-0.838220357894897
"51251",-98.5812701649979,44.9722714536507,1.48706662654877,291.102722167969,96042.0703125,74.409912109375,-2.63823485374451,-0.694665670394897
"51252",-98.1741229153835,44.9387963362198,1.75269162654877,291.356628417969,95754.5703125,76.402099609375,-2.67436766624451,-1.0540406703949
"51253",-97.7675004870501,44.9037505921444,2.24487924575806,291.140808105469,95017.0703125,78.488037109375,-2.52104735374451,-1.3157594203949
"51254",-97.3614258543185,44.8671375545403,4.26831674575806,290.696472167969,94142.0703125,78.425537109375,-2.52593016624451,-1.3089234828949
"51255",-96.9559218004884,44.8289606992152,6.82300424575806,290.629089355469,93992.0703125,78.417724609375,-2.34721946716309,-1.5686891078949
"51256",-96.5510109107223,44.7892236435238,14.0886287689209,290.665222167969,94817.0703125,80.323974609375,-2.19194602966309,-1.8020875453949
"51257",-96.1467155650983,44.7479301451826,17.0105037689209,290.325378417969,96179.5703125,75.363037109375,-2.19878196716309,-1.7962281703949
"51258",-95.7430579318351,44.7050841010428,11.8308162689209,290.105651855469,96404.5703125,75.120849609375,-1.9868677854538,-1.9495484828949
"51259",-95.3400599606944,44.6606895458249,12.5651912689209,290.105651855469,96442.0703125,75.120849609375,-2.41655540466309,-2.1575562953949
"51260",-94.9377433765648,44.6147506508147,12.0730037689209,289.364440917969,97417.0703125,72.980224609375,-1.7671412229538,-2.0403687953949
"51261",-94.5361296732309,44.5672717225221,9.6901912689209,289.757995605469,97642.0703125,74.613037109375,-2.16557884216309,-2.3099000453949
"51262",-94.1352401073325,44.5182572013033,9.6276912689209,289.757995605469,97654.5703125,74.613037109375,-1.8511255979538,-2.4182984828949
"51263",-93.7350956925147,44.4677116599489,8.7292537689209,289.838073730469,97679.5703125,75.300537109375,-1.0493677854538,-2.1975953578949
"51264",-93.3357171937757,44.4156398022372,7.57300424575806,289.647644042969,97317.0703125,75.261474609375,-1.4663599729538,-2.5325562953949
"51265",-92.9371251220111,44.3620464614552,9.4167537689209,289.482604980469,96642.0703125,77.730224609375,-1.0151880979538,-2.6253297328949
"51266",-92.539339728761,44.3069365988878,15.7761287689209,289.277526855469,96667.0703125,79.534912109375,-1.0230005979538,-2.6233766078949
"51267",-92.1423810011595,44.2503153022768,9.8855037689209,289.073425292969,97467.0703125,79.542724609375,-0.479055285453796,-2.6497437953949
"51268",-91.7462686570895,44.1921877842505,5.95581674575806,289.181823730469,97904.5703125,81.277099609375,0.0639134645462036,-2.5716187953949
"51269",-91.3510221405457,44.1325593807253,3.11206650733948,288.872253417969,97917.0703125,81.308349609375,1.0687962770462,-2.5335328578949
"51270",-90.9566606172044,44.0714355492802,1.25269150733948,288.348815917969,97904.5703125,81.441162109375,0.657663464546204,-2.3968141078949
"51271",-90.5632029702051,44.0088218675062,1.59644162654877,287.871276855469,97579.5703125,82.855224609375,1.6937962770462,-2.3255250453949
"51272",-90.1706677961408,43.9447240313308,1.42456650733948,287.674011230469,98079.5703125,79.792724609375,2.28168678283691,-2.0364625453949
"51273",-89.7790734012604,43.8791478533194,0.588629066944122,287.192565917969,98129.5703125,81.566162109375,1.83832740783691,-1.9739625453949
"51274",-89.3884377978833,43.8120992609551,0.252691596746445,287.192565917969,98129.5703125,81.566162109375,2.84418678283691,-1.6819703578949
"51275",-88.9987787010244,43.7435842948967,0.0651915818452835,287.047058105469,98167.0703125,83.183349609375,3.31586670875549,-1.3108766078949
"51276",-88.6101135252317,43.6736091072185,0.0573790855705738,286.595886230469,98179.5703125,83.738037109375,3.31293702125549,-1.3245484828949
"51277",-88.2224593816346,43.6021799596309,0.0417540855705738,285.672058105469,98429.5703125,84.456787109375,3.78266358375549,-0.935876607894897
"51278",-87.8358330752026,43.5293032216837,0.00269158557057381,285.168151855469,99254.5703125,84.691162109375,4.21332740783691,-0.618493795394897
"51282",-86.2999314689837,43.2234514297866,0.0573790855705738,284.249206542969,99454.5703125,80.448974609375,4.99750709533691,0.166662454605103
"51283",-85.9186855417543,43.1434359300182,0.0183165855705738,283.688659667969,98817.0703125,74.120849609375,4.92621803283691,-0.223962545394897
"51284",-85.5385617248962,43.0620132193631,0.00269158557057381,283.934753417969,98417.0703125,74.417724609375,5.20746803283691,0.207678079605103
"51285",-85.1595746209445,42.9791903707591,0.00269158557057381,283.326354980469,98454.5703125,70.9255447387695,5.33051490783691,0.986974954605103
"51286",-84.7817385117684,42.8949745501371,0.00269158557057381,283.121276855469,98467.0703125,70.3005447387695,5.34321022033691,0.591467142105103
"51287",-84.4050673576581,42.8093730145235,0.00269158557057381,283.121276855469,98467.0703125,70.3005447387695,5.48676490783691,1.0035765171051
"51288",-84.0295747966026,42.7223931101366,0.00269158557057381,282.796081542969,98492.0703125,68.4333572387695,5.48871803283691,0.983068704605103
"51289",-83.6552741437577,42.6340422704786,0.00269158557057381,282.464050292969,98492.0703125,66.5427322387695,5.63324928283691,1.3629515171051
"51290",-83.2821783910989,42.5443280144237,0.0105040855705738,282.464050292969,99079.5703125,66.5427322387695,5.77289772033691,1.7555296421051
"51291",-82.9103002072579,42.4532579443046,0.119879081845284,282.425964355469,99592.0703125,63.5505447387695,5.80121803283691,2.2770140171051
"51297",-80.7052687918398,41.878801191901,0.0261290855705738,280.935729980469,98954.5703125,69.5427322387695,4.74262428283691,3.85416221618652
"51298",-80.3422411973438,41.7784598969538,0.0105040855705738,279.828308105469,97617.0703125,68.9021072387695,4.90278053283691,3.58170127868652
"51299",-79.9805209182167,41.676826381375,0.00269158557057381,279.737487792969,96842.0703125,68.8396072387695,4.45258522033691,4.21256065368652
"51300",-79.6201177340235,41.5739089125636,0.00269158557057381,278.817565917969,96167.0703125,67.0349197387695,4.02289772033691,4.48404502868652
"51301",-79.2610411086043,41.4697158223116,0.00269158557057381,278.938659667969,96192.0703125,69.8708572387695,4.03949928283691,4.46646690368652
"51302",-78.9033001916762,41.3642555049252,0.00269158557057381,278.980651855469,95592.0703125,68.3396072387695,3.64789795875549,4.66568565368652
"51303",-78.5469038205695,41.2575364153529,0.00269158557057381,277.980651855469,95342.0703125,66.0427322387695,3.20356202125549,4.88150596618652
"51304",-78.1918605220972,41.149567067324,0.00269158557057381,278.402526855469,96117.0703125,66.4958572387695,3.22504639625549,4.86783409118652
"51305",-77.8381785145504,41.0403560314955,0.00269158557057381,278.402526855469,96192.0703125,66.4958572387695,2.73676490783691,4.99967002868652
"51306",-77.4858657098171,40.9299119336095,0.00269158557057381,278.299987792969,96529.5703125,65.8396072387695,3.01703834533691,5.00455284118652
"51307",-77.1349297156189,40.8182434526623,0.00269158557057381,279.782409667969,98142.0703125,65.5661697387695,2.35981178283691,4.95377159118652
"51308",-76.7853778378621,40.7053593190841,0.00269158557057381,279.860534667969,98742.0703125,67.0505447387695,2.06488990783691,4.71158409118652
"51309",-76.4372170830975,40.5912683129316,0.00269158557057381,279.831237792969,98604.5703125,65.3474197387695,2.22309303283691,4.95670127868652
"51310",-76.0904541610862,40.4759792620928,0.00269158557057381,280.045104980469,99217.0703125,62.9099197387695,1.9447728395462,4.64713096618652
"51311",-75.7450954874647,40.3595010405053,0.00269158557057381,279.764831542969,99767.0703125,61.5427322387695,1.9633275270462,4.63931846618652
"51312",-75.4011471865074,40.2418425663887,0.00269158557057381,280.735534667969,100767.0703125,64.0505447387695,1.7592259645462,4.06900596618652
"51313",-75.05861509398,40.1230128004912,0.00269158557057381,280.522644042969,101317.0703125,62.1599197387695,1.6186009645462,3.2535765171051
"51314",-74.7175047600806,40.0030207443505,0.00269158557057381,280.893737792969,101629.5703125,64.0505447387695,1.6342259645462,3.2438108921051
"51315",-74.3778214524639,39.8818754385705,0.00269158557057381,281.505065917969,101642.0703125,64.7224197387695,1.5414525270462,2.2565062046051
"51536",-124.137247383501,43.5949906761824,0.00269158557057381,282.662292480469,100254.5703125,81.448974609375,-6.91753196716309,-0.598962545394897
"51537",-123.747602326264,43.6602238459342,0.00269158557057381,282.662292480469,98367.0703125,81.448974609375,-6.76714134216309,-0.263025045394897
"51538",-123.357030533577,43.7239866447332,0.00269158557057381,283.650573730469,98729.5703125,80.730224609375,-6.85893821716309,-0.680993795394897
"51539",-122.965550071074,43.7862733243178,0.00269158557057381,283.750183105469,96254.5703125,79.378662109375,-6.85991477966309,-0.670251607894897
"51540",-122.573179287678,43.8470782519531,0.00269158557057381,282.513854980469,93054.5703125,76.113037109375,-6.99077415466309,-1.0950562953949
"51541",-122.179936811862,43.9063959120959,0.00269158557057381,273.857604980469,87342.0703125,47.1833572387695,-7.12163352966309,-1.8870484828949
"51542",-121.785841547711,43.9642209080351,0.00269158557057381,270.161315917969,84217.0703125,38.0349197387695,-7.04643821716309,-1.6087281703949
"51543",-121.39091267078,44.0205479635094,0.00269158557057381,275.451354980469,87092.0703125,43.0271072387695,-7.00444602966309,-2.1214234828949
"51544",-120.995169623744,44.0753719242989,0.00269158557057381,275.767761230469,88379.5703125,43.6442947387695,-7.00639915466309,-2.1097047328949
"51545",-120.598632111853,44.1286877597905,0.00269158557057381,275.431823730469,88079.5703125,43.5192947387695,-6.94096946716309,-2.6116578578949
"51546",-120.201320098182,44.1804905645155,0.00269158557057381,274.937683105469,86929.5703125,44.4802322387695,-6.81206321716309,-2.9895875453949
"51547",-119.803253798686,44.2307755596588,0.00269158557057381,274.937683105469,86229.5703125,44.4802322387695,-6.81694602966309,-2.9759156703949
"51548",-119.404453677056,44.2795380945376,0.00269158557057381,274.039245605469,85179.5703125,42.0427322387695,-6.66948509216309,-3.1048219203949
"51549",-119.004940439382,44.3267736480493,0.00269158557057381,275.260925292969,84867.0703125,47.1599197387695,-6.67436790466309,-3.0921266078949
"51550",-118.604735028625,44.3724778300877,0.0261290855705738,275.260925292969,84954.5703125,47.1599197387695,-6.56792259216309,-0.794275045394897
"51551",-118.203858618899,44.4166463829247,0.221441596746445,275.480651855469,85067.0703125,44.8786697387695,-6.77202415466309,-1.1507203578949
"51552",-117.802332609567,44.4592751825589,0.0730040818452835,275.270690917969,85854.5703125,43.6833572387695,-7.14018821716309,-1.5081422328949
"51553",-117.400178619157,44.5003602400278,0.0417540855705738,276.511901855469,87554.5703125,40.3317947387695,-6.95757102966309,-1.5022828578949
"51554",-116.997418479092,44.539897702684,0.00269158557057381,279.555847167969,88929.5703125,43.8474197387695,-7.20366477966309,-1.7981812953949
"51555",-116.594074227256,44.5778838554335,0.00269158557057381,279.790222167969,88029.5703125,49.6833572387695,-7.66069602966309,-1.7024781703949
"51556",-116.19016810138,44.6143151219357,0.00269158557057381,277.152526855469,84354.5703125,53.7536697387695,-7.48100852966309,-1.9085328578949
"51557",-115.785722532263,44.6491880657637,0.00269158557057381,277.152526855469,80517.0703125,53.7536697387695,-7.82475852966309,-1.5569703578949
"51558",-115.380760136834,44.6824993915239,0.00269158557057381,275.946472167969,78329.5703125,57.1599197387695,-7.80815696716309,-1.2952516078949
"51559",-114.975303711055,44.7142459459342,0.00269158557057381,276.108581542969,78217.0703125,56.2458572387695,-7.81011009216309,-1.2806031703949
"51560",-114.569376222671,44.7444247188604,0.00269158557057381,276.108581542969,78704.5703125,56.2458572387695,-7.66850852966309,-0.964196920394897
"51561",-114.163000803817,44.7730328443084,0.00269158557057381,277.282409667969,79917.0703125,54.0739822387695,-7.61479759216309,-0.815759420394897
"51562",-113.756200743476,44.800067601373,0.0417540855705738,277.704284667969,79629.5703125,54.7536697387695,-7.48393821716309,-0.716150045394897
"51563",-113.348999479811,44.8255264151414,0.0730040818452835,277.704284667969,79354.5703125,54.7536697387695,-7.43803977966309,-0.584314107894897
"51564",-112.941420592362,44.8494068575512,0.104254081845284,275.653503417969,77079.5703125,54.6286697387695,-7.24468040466309,-0.507165670394897
"51565",-112.533487794122,44.8717066482018,0.260504096746445,277.007019042969,77804.5703125,48.6208572387695,-7.12846946716309,-0.558923482894897
"51566",-112.125224923494,44.8924236551192,0.283941596746445,275.810729980469,76979.5703125,55.1677322387695,-7.07085227966309,-0.500329732894897
"51567",-111.71665593614,44.9115558954718,0.448004096746445,276.714050292969,78092.0703125,52.4021072387695,-7.04155540466309,-0.600915670394897
"51568",-111.307804896727,44.9291015362394,0.526129126548767,275.442565917969,76617.0703125,54.7302322387695,-7.04155540466309,-0.587243795394897
"51569",-110.898695970574,44.9450588948314,0.323004096746445,275.496276855469,76292.0703125,51.9099197387695,-7.13042259216309,-0.723962545394897
"51570",-110.489353415213,44.9594264396568,0.0964415818452835,275.196472167969,75879.5703125,51.3708572387695,-7.16362571716309,-0.741540670394897
"51571",-110.079801571865,44.9722027906437,0.0417540855705738,274.061706542969,74279.5703125,53.9333572387695,-7.16850852966309,-0.796228170394897
"51572",-109.670064856841,44.9833867197077,0.0261290855705738,272.341979980469,72542.0703125,56.3396072387695,-7.09331321716309,-0.751306295394897
"51573",-109.260167752882,44.9929771511702,0.0183165855705738,272.341979980469,77029.5703125,56.3396072387695,-6.89214134216309,-0.889978170394897
"51574",-108.850134800433,45.0009731621247,0.0105040855705738,277.697448730469,84654.5703125,34.4021072387695,-7.00737571716309,-0.819665670394897
"51575",-108.439990588862,45.0073739827516,0.119879081845284,277.881042480469,83929.5703125,38.8630447387695,-6.71147727966309,-1.0638062953949
"51576",-108.029759747649,45.0121789965815,0.416754096746445,277.881042480469,82429.5703125,38.8630447387695,-6.54253196716309,-1.3011109828949
"51577",-107.619466937524,45.0153877407054,1.40894150733948,277.000183105469,79392.0703125,54.6989822387695,-6.54643821716309,-1.2874391078949
"51578",-107.209136841582,45.0169999059336,1.86987900733948,281.145690917969,83317.0703125,46.8083572387695,-6.31596946716309,-1.5100953578949
"51579",-106.798794156385,45.0170153369008,0.627691626548767,281.361511230469,86829.5703125,47.0896072387695,-6.42729759216309,-1.4876344203949
"51580",-106.388463583039,45.0154340321199,0.119879081845284,281.757019042969,87854.5703125,44.3083572387695,-6.03569602966309,-1.6858766078949
"51581",-105.978169818277,45.0122561439823,0.760504066944122,281.379089355469,87842.0703125,43.5271072387695,-5.73979759216309,-1.8118531703949
"51582",-105.567937545539,45.0074819787055,1.98706662654877,281.830261230469,88317.0703125,44.3630447387695,-5.87846946716309,-1.8704469203949
"51583",-105.157791426073,45.0011119962287,1.27612912654877,282.511901855469,88592.0703125,45.6364822387695,-5.54839134216309,-1.8938844203949
"51584",-104.747756090045,44.9931468100553,0.635504066944122,282.793151855469,88692.0703125,47.4567947387695,-5.55229759216309,-1.8802125453949
"51585",-104.337856127684,44.9835871870431,1.06519162654877,282.231628417969,88604.5703125,45.9177322387695,-5.17143821716309,-1.8304078578949
"51586",-103.928116080463,44.9724340471427,0.674566566944122,282.583190917969,89479.5703125,44.0036697387695,-4.39116477966309,-1.8479859828949
"51587",-103.518560432319,44.9596884630833,0.393316596746445,283.428894042969,90242.0703125,45.2458572387695,-4.74272727966309,-1.8001344203949
"51588",-103.109213600933,44.9453516600072,0.283941596746445,283.428894042969,91142.0703125,45.2458572387695,-4.27397727966309,-1.6341187953949
"51589",-102.700099929057,44.9294250150533,0.0417540855705738,284.408386230469,91517.0703125,46.3786697387695,-3.50053954124451,-1.2737672328949
"51590",-102.291243675922,44.9119100568886,0.00269158557057381,286.390808105469,92179.5703125,53.6130447387695,-3.83354735374451,-1.3567750453949
"51591",-101.882669008709,44.8928084651904,0.00269158557057381,286.638854980469,92667.0703125,54.8005447387695,-3.20659422874451,-0.993493795394897
"51592",-101.474399994111,44.8721220700774,0.00269158557057381,286.747253417969,92667.0703125,54.1989822387695,-2.92925047874451,-0.784509420394897
"51593",-101.066460589974,44.8498528514915,0.00269158557057381,288.882995605469,93242.0703125,63.3239822387695,-2.93218016624451,-0.776696920394897
"51594",-100.658874637046,44.8260029385311,0.00269158557057381,289.169128417969,93854.5703125,64.5114822387695,-2.74760985374451,-0.672204732894897
"51595",-100.25166585082,44.8005746087348,0.00269158557057381,289.604675292969,93842.0703125,66.0583572387695,-2.55327391624451,-0.597009420394897
"51596",-99.8448578134908,44.7735702873187,0.135504081845284,289.892761230469,94254.5703125,68.144287109375,-2.55522704124451,-0.589196920394897
"51597",-99.4384739660281,44.7449925463653,0.479254096746445,290.700378417969,94967.0703125,71.855224609375,-2.44780516624451,-0.670251607894897
"51598",-99.0325376003727,44.7148441039664,0.682379066944122,291.058776855469,95267.0703125,72.136474609375,-2.63921141624451,-0.691735982894897
"51599",-98.6270718517614,44.6831278233208,0.627691566944122,291.336120605469,96267.0703125,75.917724609375,-2.27495384216309,-0.823571920394897
"51600",-98.2220996911876,44.6498467117861,0.690191566944122,291.561706542969,96254.5703125,76.980224609375,-2.54253172874451,-0.838220357894897
"51601",-97.8176439180023,44.6150039198872,0.838629126548767,291.561706542969,95329.5703125,76.980224609375,-2.38530540466309,-1.0520875453949
"51602",-97.4137271526631,44.5786027402811,0.908941626548767,290.947448730469,93979.5703125,78.269287109375,-1.8013209104538,-1.1253297328949
"51603",-97.0103718296332,44.5406466066793,2.33862900733948,290.791198730469,94104.5703125,78.972412109375,-2.15483665466309,-1.2503297328949
"51604",-96.6076001904395,44.5011390927291,6.4089412689209,290.791198730469,94692.0703125,78.972412109375,-1.9839380979538,-1.4475953578949
"51605",-96.2054342768908,44.460083910854,4.2370662689209,290.667175292969,95392.0703125,79.261474609375,-1.9858912229538,-1.4417359828949
"51606",-95.803895924464,44.4174849110543,4.4948787689209,290.401550292969,96217.0703125,75.972412109375,-1.8218287229538,-1.5911500453949
"51607",-95.4030067558608,44.3733460796697,4.82300424575806,290.076354980469,96342.0703125,74.488037109375,-1.6323755979538,-1.7073609828949
"51608",-95.0027881747384,44.3276715381042,4.43237924575806,290.026550292969,96679.5703125,74.300537109375,-1.6372584104538,-1.7005250453949
"51609",-94.6032613596209,44.2804655415136,5.97925424575806,289.775573730469,97542.0703125,74.519287109375,-1.3101099729538,-1.7640016078949
"51610",-94.2044472579917,44.2317324774588,4.53394174575806,289.893737792969,97667.0703125,75.245849609375,-1.0552271604538,-2.1946656703949
"51611",-93.8063665805725,44.1814768645236,4.97925424575806,289.924011230469,97542.0703125,75.730224609375,-0.978078722953796,-1.7806031703949
"51612",-93.4090397957905,44.1297033509,3.84644150733948,289.735534667969,96629.5703125,77.628662109375,-0.563039660453796,-1.8284547328949
"51613",-93.0124871244379,44.0764167129406,9.0261287689209,289.375183105469,96642.0703125,77.073974609375,-0.143117785453796,-2.2727906703949
"51614",-92.6167285345253,44.0216218536802,13.0886287689209,289.375183105469,96679.5703125,77.073974609375,0.353952527046204,-2.1722047328949
"51615",-92.2217837363309,43.9653238013276,11.2683162689209,289.238464355469,96729.5703125,80.284912109375,0.348093152046204,-2.1741578578949
"51616",-91.8276721776493,43.9075277077286,6.36987924575806,289.087097167969,97554.5703125,81.870849609375,0.925241589546204,-2.0042359828949
"51617",-91.434413039239,43.8482388468006,4.18237924575806,289.087097167969,97754.5703125,81.870849609375,0.653757214546204,-2.3987672328949
"51618",-91.0420252304726,43.7874626129417,2.95581674575806,288.227722167969,97092.0703125,83.058349609375,1.4613744020462,-1.8099000453949
"51619",-90.6505273851888,43.7252045194142,2.75269174575806,287.871276855469,97017.0703125,82.855224609375,2.01899147033691,-1.5852906703949
"51620",-90.2599378577487,43.6614701967033,1.89331650733948,287.649597167969,97429.5703125,82.183349609375,1.83344459533691,-1.9778687953949
"51621",-89.8702747192958,43.5962653908539,0.776129066944122,287.645690917969,98129.5703125,82.511474609375,2.56196022033691,-1.2600953578949
"51622",-89.4815557542212,43.5295959617847,0.323004096746445,287.257019042969,98167.0703125,82.480224609375,2.42719459533691,-1.6682984828949
"51623",-89.0937984568332,43.461467881582,0.432379096746445,287.286315917969,98217.0703125,82.331787109375,2.93110108375549,-1.3011109828949
"51624",-88.7070200282319,43.3918872327746,0.385504096746445,287.068542480469,98229.5703125,82.980224609375,3.56391358375549,-0.578454732894897
"51625",-88.321237373388,43.3208602065895,0.299566596746445,286.504089355469,98254.5703125,84.144287109375,3.44770264625549,-0.953454732894897
"51626",-87.9364670984259,43.248393101191,0.0573790855705738,283.553894042969,99154.5703125,76.331787109375,3.89301514625549,-0.618493795394897
"51631",-86.0283614170662,42.864684082297,0.0105040855705738,284.762878417969,99492.0703125,78.316162109375,4.95551490783691,0.510412454605103
"51632",-85.6499971231483,42.7837145259257,0.0183165855705738,283.934753417969,98692.0703125,74.417724609375,5.33246803283691,0.976232767105103
"51633",-85.2727528983629,42.7013518207723,0.00269158557057381,284.070495605469,98467.0703125,73.956787109375,5.17524147033691,0.898107767105103
"51634",-84.896642884335,42.6176030554391,0.00269158557057381,283.650573730469,98504.5703125,71.2927322387695,5.39203834533691,1.2711546421051
"51635",-84.5216809083567,42.5324754090391,0.00269158557057381,283.224792480469,98504.5703125,69.7771072387695,5.62641334533691,1.6813108921051
"51636",-84.1478804826291,42.4459761493257,0.00269158557057381,283.423034667969,98517.0703125,69.9411697387695,5.71430397033691,2.0787718296051
"51637",-83.7752548036877,42.3581126308199,0.00269158557057381,283.034362792969,98917.0703125,68.8864822387695,5.72211647033691,2.0553343296051
"51638",-83.4038167520094,42.2688922929318,0.00269158557057381,283.157409667969,99592.0703125,67.0271072387695,5.67426490783691,2.4879515171051
"51644",-81.2008100796833,41.705503887429,0.0495665855705738,281.214050292969,98692.0703125,69.9646072387695,4.81196022033691,3.77799034118652
"51645",-80.8380195212713,41.6070008528791,0.0808165818452835,281.214050292969,98242.0703125,69.9646072387695,4.90863990783691,3.57486534118652
"51646",-80.476508265759,41.5072033444371,0.0730040818452835,279.819519042969,97542.0703125,67.0114822387695,4.48090553283691,4.11099815368652
"51647",-80.116286359624,41.4061194808737,0.0183165855705738,279.757995605469,97442.0703125,67.6677322387695,4.68598365783691,3.94791221618652
"51648",-79.757363538568,41.3037574470739,0.0105040855705738,279.757995605469,96954.5703125,67.6677322387695,4.28363990783691,4.27506065368652
"51649",-79.3997492288863,41.2001254921794,0.0105040855705738,279.577331542969,96979.5703125,66.6364822387695,3.67328858375549,4.55045127868652
"51650",-79.0434525489743,41.0952319277385,0.00269158557057381,278.980651855469,96429.5703125,68.3396072387695,3.89301514625549,4.47916221618652
"51651",-78.688482310967,40.9890851258622,0.00269158557057381,279.046081542969,96129.5703125,67.5661697387695,3.47406983375549,4.68424034118652
"51652",-78.3348470225086,40.8816935173903,0.00269158557057381,278.573425292969,96204.5703125,65.2302322387695,3.49360108375549,4.66959190368652
"51653",-77.9825548886447,40.7730655900657,0.00269158557057381,278.414245605469,96404.5703125,65.7927322387695,3.01703858375549,4.83951377868652
"51654",-77.631613813837,40.6632098867181,0.00269158557057381,279.749206542969,97642.0703125,64.0817947387695,2.56879615783691,4.87467002868652
"51655",-77.282031404093,40.5521350034589,0.00269158557057381,279.749206542969,99042.0703125,64.0817947387695,2.07074928283691,4.70963096618652
"51656",-76.9338149692077,40.4398495878866,0.00269158557057381,280.702331542969,99704.5703125,68.6989822387695,2.25238990783691,4.68912315368652
"51657",-76.5869715251139,40.3263623373041,0.00269158557057381,280.303894042969,99492.0703125,63.9802322387695,2.01117897033691,4.25943565368652
"51658",-76.2415077963344,40.2116819969475,0.00269158557057381,280.303894042969,99717.0703125,63.9802322387695,1.7133275270462,3.4303343296051
"51659",-75.8974302185346,40.0958173582285,0.00269158557057381,279.951354980469,99717.0703125,61.7771072387695,1.8500462770462,3.5436155796051
